Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
213,0,0.0272531,-0.0315969,0.0314186,276.233,349.186,1344.25
214,0,0.0256098,-0.0303998,0.0306182,276.632,341.543,1346.21
215,0,0.0250292,-0.0289579,0.0300661,276.504,334.422,1348
216,0,0.0243357,-0.0275523,0.0302464,275.845,327.792,1349.64
217,0,0.0257122,-0.0263753,0.0300377,274.719,321.664,1351.11
218,0,0.0267187,-0.0259158,0.0293348,273.182,316.111,1352.32
219,0,0.026161,-0.0238938,0.0297966,271.203,310.999,1353.34
220,0,0.0276675,-0.0219648,0.0288761,268.888,306.476,1354.15
221,0,0.0287726,-0.0193385,0.0289591,266.159,302.381,1354.67
222,0,0.0298644,-0.0180427,0.0288199,263.077,298.749,1354.88
223,0,0.0320323,-0.0160673,0.0284051,259.692,295.575,1354.75
224,0,0.0332519,-0.012661,0.0279084,256.02,292.836,1354.35
225,0,0.034325,-0.0111027,0.0277867,252.091,290.421,1353.52
226,0,0.0363194,-0.00846001,0.0274379,247.932,288.499,1352.52
227,0,0.0378554,-0.00487467,0.0271954,243.553,286.795,1351.12
228,0,0.0403835,-0.00432423,0.0272936,239.012,285.591,1349.5
229,0,0.0432006,-0.00179303,0.0270394,234.274,284.596,1347.66
230,0,0.0445589,-0.00158087,0.0273376,229.433,283.974,1345.5
231,0,0.0463944,0.00178521,0.0264541,224.435,283.631,1343.14
232,0,0.0490759,0.00342174,0.0271206,219.432,283.488,1340.47
233,0,0.057473,0.00882732,0.026925,214.388,283.392,1337.58
234,0,0.0683918,0.0132644,0.0275934,209.307,283.417,1334.45
235,0,0.0805457,0.0188841,0.0282151,204.295,283.395,1331.09
236,0,0.0909973,0.0223815,0.0291726,199.401,283.355,1327.38
237,0,0.0982395,0.026744,0.0297269,194.605,283.171,1323.45
238,0,0.103428,0.0265516,0.0299745,189.859,282.795,1319.12
239,0,0.104975,0.0285985,0.0303694,185.348,282.22,1314.64
240,0,0.105594,0.0286592,0.0300543,181.009,281.237,1309.85
241,0,0.106773,0.0291829,0.0307153,176.845,279.975,1304.87
242,0,0.106331,0.0299063,0.0299914,172.907,278.354,1299.54
243,0,0.106149,0.0308118,0.0303001,169.214,276.433,1294.01
244,0,0.105614,0.030191,0.0307049,165.661,274.131,1288.14
245,0,0.105767,0.0309709,0.0307962,162.339,271.401,1282.01
246,0,0.10713,0.0306399,0.0304273,159.26,268.418,1275.64
247,0,0.107654,0.0317064,0.0305896,156.386,264.996,1269.07
248,0,0.109087,0.0328325,0.0308702,153.71,261.254,1262.3
249,0,0.109362,0.0332872,0.0312011,151.232,257.131,1255.35
250,0,0.109959,0.0329986,0.0310862,148.994,252.651,1248.29
251,0,0.10887,0.0328308,0.0316265,146.915,247.773,1241.07
252,0,0.10931,0.0318483,0.0314235,145.074,242.591,1233.68
253,0,0.110025,0.0306532,0.0315448,143.419,236.929,1226.13
254,0,0.111128,0.031547,0.0310709,142.012,230.935,1218.43
255,0,0.109955,0.0322491,0.0314085,140.829,224.613,1210.66
256,0,0.110489,0.0328962,0.0318842,139.759,217.863,1202.61
257,0,0.110883,0.0318469,0.0317736,138.906,210.737,1194.36
258,0,0.111462,0.0328473,0.0313534,138.297,203.256,1185.93
259,0,0.111728,0.0319232,0.0318121,137.854,195.428,1177.24
260,0,0.112228,0.0322599,0.0317881,137.547,187.106,1168.34
261,0,0.112999,0.030532,0.0316715,137.572,178.554,1159.3
262,0,0.112981,0.03094,0.0323758,137.634,169.462,1150.07
263,0,0.11278,0.0312834,0.0321934,137.834,160.098,1140.77
264,0,0.112251,0.0326305,0.0312485,138.423,150.337,1131.51
265,0,0.111219,0.0331394,0.0321234,139.056,140.23,1122.16
266,0,0.111234,0.0341656,0.0326049,139.825,129.689,1112.68
267,0,0.111847,0.0327641,0.0324412,140.808,118.839,1103.15
268,0,0.111411,0.0313938,0.0326659,141.904,107.521,1093.49
269,0,0.111364,0.0306812,0.0331767,143.187,95.9574,1083.78
270,0,0.110994,0.0311335,0.0333096,144.63,83.9574,1074.03
271,0,0.111258,0.0305771,0.0332794,146.26,71.7414,1064.25
272,0,0.111447,0.0319467,0.0336588,148.059,59.1114,1054.53
273,0,0.110902,0.0305082,0.0341302,150.03,46.1257,1044.77
274,0,0.111809,0.032258,0.034024,152.079,32.828,1035.18
275,0,0.110899,0.0310881,0.0343305,154.247,19.1821,1025.69
276,0,0.10985,0.0311989,0.0345599,156.566,5.25066,1016.43
277,0,0.108856,0.029849,0.0349662,159.004,-9.06045,1007.28
278,0,0.109804,0.0284911,0.0349208,161.621,-23.5763,998.344
279,0,0.109908,0.0278377,0.0346704,164.262,-38.5145,989.531
280,0,0.110118,0.0265975,0.0350317,167.011,-53.6777,980.784
281,0,0.108875,0.0273536,0.0345898,169.886,-69.1652,972.14
282,0,0.108342,0.0263575,0.0347419,172.806,-84.8721,963.518
283,0,0.108197,0.0261633,0.0344635,175.815,-100.912,955.002
284,0,0.107967,0.0256848,0.0344957,178.877,-117.194,946.421
285,0,0.107903,0.0249043,0.0344003,182.04,-133.765,937.938
286,0,0.107526,0.0249753,0.0342572,185.25,-150.538,929.479
287,0,0.106643,0.0248581,0.0341974,188.566,-167.663,921.195
288,0,0.106867,0.0246144,0.0336564,191.875,-184.93,912.963
289,0,0.106786,0.0248774,0.0343976,195.267,-202.563,904.861
290,0,0.104486,0.0256313,0.034004,198.798,-220.284,896.949
291,0,0.0970888,0.0308633,0.0322928,202.545,-237.987,889.159
292,0,0.0833079,0.0410903,0.0317007,206.537,-255.834,881.498
293,0,0.0688481,0.0518272,0.0303318,210.777,-273.416,873.835
294,0,0.0555423,0.0605509,0.0291186,215.34,-291.038,866.326
295,0,0.0463096,0.0657536,0.0278914,220.292,-308.433,858.883
296,0,0.0399194,0.0666929,0.0276529,225.569,-325.313,851.397
297,0,0.0358181,0.0663907,0.0280767,231.308,-342.06,844.158
298,0,0.0331743,0.0654045,0.0282727,237.512,-358.273,836.989
299,0,0.0319549,0.0614862,0.0284797,244.207,-373.772,829.885
300,0,0.030886,0.0596426,0.0279544,251.359,-388.917,823.004
301,0,0.0299132,0.0566581,0.0274494,258.89,-403.36,816.15
302,0,0.0282664,0.0553869,0.0272444,266.85,-417.486,809.546
303,0,0.0261498,0.052357,0.0271214,275.148,-430.818,802.983
304,0,0.025101,0.0496644,0.0269021,283.746,-443.592,796.64
305,0,0.0237571,0.0468004,0.0266232,292.637,-455.704,790.371
306,0,0.0231641,0.0435881,0.0257237,301.84,-467.263,784.234
307,0,0.022263,0.0404147,0.0261267,311.226,-478.308,778.195
308,0,0.0207612,0.0377528,0.0249204,320.738,-488.578,772.303
309,0,0.0190764,0.0339468,0.0251215,330.51,-498.313,766.548
310,0,0.0171838,0.0278726,0.0252095,340.318,-507.24,760.91
311,0,0.0170066,0.0232136,0.0244344,350.2,-515.686,755.475
312,0,0.0164876,0.0215799,0.0248082,360.185,-523.471,750.145
313,0,0.0168856,0.0171532,0.0236202,370.082,-530.527,744.906
314,0,0.0174747,0.0138357,0.0241868,379.961,-536.969,739.798
315,0,0.0162064,0.0101484,0.0222414,389.641,-542.832,734.807
316,0,0.0166196,0.00897144,0.0230998,399.401,-548.019,729.843
317,0,0.02052,0.0051429,0.0257057,408.753,-552.562,725.164
318,0,0.0191608,-0.00228169,0.0273942,417.661,-556.168,720.352
319,0,0.0188745,-0.0063294,0.0251623,426.658,-559.416,715.736
320,0,0.0204497,-0.0126081,0.0261322,435.741,-562.427,711.304
321,0,0.0217295,-0.0105135,0.0248966,444.036,-564.151,706.769
322,0,0.0232283,-0.0134891,0.0237366,452.368,-565.972,702.748
323,0,0.025469,-0.017525,0.0250502,460.303,-566.97,698.622
324,0,0.0255037,-0.0176847,0.0242688,467.72,-567.343,694.769
325,0,0.0283073,-0.0173105,0.024879,474.877,-567.372,691.12
326,0,0.0292354,-0.0209226,0.0250324,481.608,-566.638,687.539
327,0,0.029196,-0.0238019,0.0226261,487.711,-565.296,684.122
328,0,0.0299365,-0.0260496,0.0237731,493.559,-563.742,681.124
329,0,0.0311115,-0.0272245,0.0235634,498.998,-561.901,678.44
330,0,0.0320016,-0.0289821,0.0241201,503.885,-559.588,675.967
331,0,0.0333258,-0.0287614,0.0248869,508.365,-556.84,673.303
332,0,0.0367943,-0.0344482,0.0248732,512.316,-553.751,669.061
333,0,0.0409875,-0.0411115,0.0258432,516.087,-550.744,662.296
334,0,0.0478348,-0.0444455,0.0256257,519.683,-547.75,651.895
335,0,0.0543727,-0.0490626,0.0269216,523.186,-544.621,637.121
336,0,0.0582233,-0.0489644,0.0277818,526.669,-541.438,617.8
337,0,0.0596405,-0.0453263,0.0284439,530.137,-538.477,594.515
338,0,0.0588063,-0.0412941,0.028311,533.451,-535.411,567.554
339,0,0.0574926,-0.0366208,0.0277126,536.474,-532.262,537.737
340,0,0.0556852,-0.0297357,0.0273039,539.255,-529.15,505.95
341,0,0.0547449,-0.0283074,0.0273397,541.647,-525.864,472.611
342,0,0.0584379,-0.0276268,0.0228803,543.494,-522.565,438.345
343,0,0.0620867,-0.0142766,0.0207849,544.959,-519.198,403.806
344,0,0.0636659,-0.0182023,0.0218282,546.014,-515.537,369.12
345,0,0.0600954,-0.0130763,0.0280661,546.642,-511.955,334.745
346,0,0.0614158,-0.0123455,0.0285833,547.372,-508.279,301.081
347,0,0.0634045,-0.0153659,0.0292016,547.732,-504.529,268.413
348,0,0.0658807,-0.0122003,0.0285033,547.629,-500.574,236.641
349,0,0.0680516,-0.0114745,0.0293844,547.198,-496.601,205.92
350,0,0.0726845,-0.0163603,0.0297337,546.342,-492.511,176.592
351,0,0.0709298,-0.013855,0.0284066,544.915,-488.119,148.921
352,0,0.075921,-0.0130198,0.0274641,543.044,-483.669,123.515
353,0,0.0884186,-0.0166997,0.0267713,540.572,-479.796,100.655
354,0,0.103491,-0.00264778,0.0264197,537.539,-475.747,81.365
355,0,0.1056,0.0114995,0.0276116,534.243,-472.105,64.9146
356,0,0.0684857,0.0577162,0.0334154,533.202,-468.579,58.4952
357,0,0.0158572,0.0791029,0.0455409,534.207,-465.266,64.1873
358,0,-0.0252033,0.0718772,0.0574576,534.674,-461.986,68.4563
359,0,-0.0512235,0.0665312,0.0667413,535.331,-458.512,71.4672
360,0,-0.0601785,0.0588927,0.0750629,536.929,-454.794,72.1135
361,0,-0.0430816,0.0581541,0.0731595,539.184,-450.824,69.2315
362,0,-0.00551195,0.0543395,0.0662046,541.847,-446.979,62.3292
363,0,0.0371226,0.0315187,0.060676,542.989,-444.489,58.7503
364,0,0.0778298,0.0333499,0.0680625,543.637,-444.114,59.3004
365,0,0.0924233,0.031036,0.0709869,544.16,-443.475,57.3582
366,0,0.0688229,0.0384272,0.0629733,543.895,-442.438,57.2875
