Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,potX,potY,potZ
,,rad,rad,rad,mm,mm,mm
147,-0.0560095,0.0469844,0.0540247,-278.092,-575.443,411.299,64,128,64
148,-0.0554515,0.0458535,0.0523636,-273.306,-533.488,411.755,64,128,64
149,-0.0540774,0.0474714,0.0517963,-268.162,-490.503,412.386,64,128,64
150,-0.0537201,0.0457348,0.0507945,-262.803,-446.424,413.122,64,128,64
151,-0.0527983,0.0475397,0.0503857,-257.193,-401.453,414.0,64,128,64
152,-0.0517187,0.0464684,0.0495274,-251.254,-355.425,414.798,64,128,64
153,-0.0508773,0.0447209,0.0488991,-245.106,-308.409,415.622,64,128,64
154,-0.0495251,0.0445004,0.0480598,-238.6,-260.388,416.504,64,128,64
155,-0.0479132,0.0445285,0.0475658,-232.007,-211.493,417.277,64,128,64
156,-0.0470675,0.0442541,0.0474273,-225.085,-161.792,417.979,64,128,64
157,-0.0451471,0.0448178,0.047328,-217.876,-111.106,418.71,64,128,64
158,-0.0428448,0.0414213,0.0524358,-210.803,-59.5803,419.466,64,128,64
159,-0.0425564,0.0442096,0.0514048,-203.075,-7.23046,420.02,64,128,64
160,-0.0412999,0.0443031,0.052788,-195.081,45.8485,420.487,64,128,64
161,-0.0413799,0.0457928,0.0533514,-186.751,99.7402,420.868,64,128,64
162,-0.0394304,0.0489812,0.0524801,-178.197,154.468,421.272,64,128,64
163,-0.0423652,0.0432143,0.0529818,-169.425,209.944,421.245,64,128,64
164,-0.0392415,0.0468099,0.0475886,-160.195,266.889,421.151,64,128,64
165,-0.0378248,0.0475742,0.0492564,-150.805,323.925,421.264,64,128,64
166,-0.0364812,0.043427,0.0486808,-140.998,381.397,421.05,64,128,64
167,-0.0325265,0.048389,0.0477965,-131.059,439.344,420.957,64,128,64
168,-0.0273294,0.0483075,0.0491158,-120.669,498.018,420.691,64,128,64
169,-0.0242185,0.0477362,0.0501919,-109.971,557.382,420.15,64,128,64
170,-0.0248462,0.037403,0.0503751,-99.0031,616.954,419.089,64,128,64
171,-0.0282375,0.0370267,0.0525203,-88.0146,677.051,418.051,64,128,64
172,-0.0268948,0.0350293,0.0506142,-76.4004,737.732,416.498,64,128,64
173,-0.025378,0.0283886,0.0538029,-64.6852,798.941,414.055,64,128,64
174,-0.0244848,0.0370489,0.0546707,-52.2297,860.29,411.234,64,128,64
175,-0.0193101,0.0387473,0.0546601,-40.5774,920.681,408.294,64,128,64
176,-0.0163989,0.0359468,0.0602097,-27.9459,981.971,403.951,64,128,64
177,-0.00539803,0.0338056,0.054547,-14.9762,1043.9,398.53,64,128,64
178,0.0221283,0.017393,0.0621425,1.2678,1110.2,390.101,64,128,64
179,0.0744369,0.0182921,0.0646252,14.4818,1170.66,383.912,64,128,64
180,0.12815,0.0163294,0.0686622,27.5776,1230.12,377.313,64,128,64
181,0.182507,0.0206897,0.0733312,40.759,1288.3,369.538,64,128,64
182,0.222284,-0.00597135,0.0771734,53.7857,1345.51,361.542,64,128,64
183,0.23096,0.0133611,0.0767614,66.6228,1400.68,352.659,64,128,64
184,0.244747,-0.0152214,0.0790296,79.6791,1454.88,343.042,64,128,64
185,0.243055,-0.0350473,0.0775854,92.4621,1506.62,333.196,64,128,64
