Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
161,0,-0.437983,-3.04268,0.241894,-920.985,1483.48,-67.1559
162,0,-0.439133,-3.04254,0.242155,-920.967,1483.48,-67.164
163,0,-0.43846,-3.04201,0.242005,-920.969,1483.51,-67.1508
164,0,-0.438135,-3.04199,0.242076,-920.948,1483.48,-67.1618
165,0,-0.438923,-3.04344,0.242078,-920.98,1483.46,-67.1569
166,0,-0.437675,-3.04142,0.241884,-921.018,1483.54,-67.1819
167,0,-0.439085,-3.04305,0.241974,-920.953,1483.46,-67.1492
168,0,-0.438294,-3.0421,0.241749,-920.987,1483.53,-67.1638
169,0,-0.43863,-3.04256,0.242464,-920.985,1483.44,-67.1354
170,0,-0.438749,-3.04157,0.242036,-920.951,1483.46,-67.1151
171,0,-0.439739,-3.0413,0.241108,-920.887,1483.5,-67.1045
172,0,-0.441547,-3.04168,0.238388,-920.789,1483.38,-67.0171
173,0,-0.445715,-3.04274,0.229942,-920.341,1482.99,-65.9697
174,0,-0.446764,-3.03027,0.208914,-919.519,1482.66,-60.5876
175,0,-0.450414,-3.03101,0.194951,-918.289,1481.7,-50.169
176,0,-0.45092,-3.02656,0.176346,-916.89,1480.61,-33.6309
177,0,-0.451785,-3.01666,0.182602,-914.874,1479.11,-11.6036
178,0,-0.456525,-3.01434,0.189246,-912.403,1477.34,15.6977
179,0,-0.462948,-3.01822,0.198323,-909.333,1474.99,48.1568
180,0,-0.467241,-3.02621,0.202735,-905.915,1472.41,85.6823
181,0,0.0934647,0.0661675,0.0573922,-903.724,1485.61,119.207
182,0,0.080011,0.0714668,0.0552101,-898.806,1481.92,165.855
183,0,0.0614164,0.0739338,0.052797,-893.211,1478.68,216.404
184,0,0.0431594,0.0821384,0.0515826,-887.086,1475.91,270.691
185,0,0.0267348,0.0873253,0.0500977,-880.148,1473.67,328.848
186,0,0.0141791,0.0970116,0.0478554,-872.37,1472.26,390.674
187,0,4.13397e-05,0.117969,0.0423921,-867.577,1470.63,453.67
188,0,-0.00899917,0.124898,0.0427354,-858.937,1471.19,522.217
189,0,-0.0134339,0.128815,0.0448679,-849.375,1472.63,593.054
190,0,-0.0121444,0.130839,0.0446833,-838.878,1475.06,664.512
191,0,-0.00424955,0.128978,0.0448011,-827.457,1478.03,734.136
192,0,0.00853413,0.122651,0.0449421,-815.216,1481.46,800.549
