Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
180,0,-0.739347,3.13698,0.157295,942.422,-324.808,1235.51
181
182
183
184
185
186
187
188
189
190
191
192
193
194
195
196,0,-0.611229,-0.0669271,2.45049,1098.86,-415.842,1151.5
197,0,-0.631212,-0.0685885,2.43199,1106.87,-420.557,1148.33
198,0,-0.615009,-0.0755301,2.46295,1117.19,-423.595,1144.6
199,0,0.365154,-0.443372,-0.523045,1124.33,-432.921,1142.92
200,0,0.366081,-0.44847,-0.524461,1131.6,-439.335,1141.19
201,0,0.367584,-0.452415,-0.525353,1138.65,-445.704,1139.38
202,0,0.377439,-0.466372,-0.527472,1142.98,-458.466,1140.44
203,0,0.371344,-0.462335,-0.52754,1151.3,-459.862,1137.09
204,0,0.369848,-0.46675,-0.531487,1155.75,-471.304,1138.34
205,0,1.28877,2.47372,0.315688,1157.89,-484.184,1140.3
206,0,1.32129,2.45605,0.27263,1132.91,-579.682,1182.24
207,0,1.31858,2.45252,0.276234,1139.79,-580.926,1179.62
208,0,1.30948,2.46163,0.283152,1160.97,-540.541,1157.68
209,0,1.30846,2.45987,0.287135,1170.61,-532.697,1151.36
210,0,1.31216,2.45319,0.290358,1172.95,-544.741,1154.5
211,0,1.31606,2.44703,0.289593,1170.82,-568.452,1163.46
212,0,1.31724,2.44554,0.291401,1177.68,-566.374,1160.27
213,0,1.31264,2.44765,0.297286,1192.4,-541.83,1146.41
214,0,1.30889,2.4529,0.30275,1206.32,-519.53,1133.69
215,0,1.31269,2.44834,0.307759,1211.74,-520.462,1132.09
216,0,1.31012,2.44822,0.309158,1215.76,-523.472,1131.26
217,0,1.31005,2.44379,0.308507,1219.26,-527.988,1131.29
218,0,1.30949,2.44262,0.30916,1222.2,-533.347,1131.56
219,0,1.31128,2.44066,0.311049,1225.58,-537.372,1131.31
220,0,1.31012,2.44019,0.31057,1229.35,-539.165,1129.81
221,0,1.30831,2.43855,0.310752,1232.94,-540.983,1128.17
222,0,1.30771,2.43356,0.312195,1235.72,-544.488,1127.27
223,0,1.30821,2.43095,0.311116,1238.33,-548.117,1126.58
224,0,1.30923,2.43091,0.310776,1240.64,-551.912,1126
225,0,1.3072,2.43082,0.313294,1243.22,-554.487,1124.7
226,0,1.30485,2.4301,0.314136,1245.33,-557.819,1123.71
227,0,1.30758,2.42421,0.317591,1247.12,-561.446,1123.12
228,0,1.30877,2.42593,0.316129,1248.79,-564.698,1122.5
229,0,1.30819,2.42351,0.315215,1250.63,-567.188,1121.39
230,0,1.30624,2.42651,0.316187,1251.93,-570.77,1121.03
231,0,1.30852,2.42365,0.316192,1253.41,-573.237,1120.22
232,0,1.30793,2.42063,0.314452,1255,-575.043,1119.08
233,0,1.30491,2.42156,0.318197,1256.02,-578.02,1118.44
234,0,1.30747,2.41548,0.320836,1257.2,-580.002,1117.27
235,0,1.30511,2.41945,0.317019,1258,-582.385,1116.69
236,0,1.3033,2.4162,0.321081,1258.83,-584.825,1115.84
237,0,1.30835,2.41435,0.319371,1259.12,-587.584,1115.51
238,0,1.30494,2.41505,0.319647,1259.68,-589.666,1114.57
239,0,1.30881,2.41527,0.32027,1260.01,-591.832,1114.02
240,0,1.3081,2.41613,0.316237,1260.01,-594.578,1113.79
241,0,1.30947,2.41912,0.318709,1260.57,-595.756,1112.73
242,0,1.30924,2.41668,0.316185,1260.32,-598.393,1112.57
243,0,1.31018,2.41506,0.317001,1260.85,-599.101,1111.46
244,0,1.30875,2.41529,0.317309,1260.94,-600.688,1110.89
245,0,1.30967,2.41601,0.318888,1260.65,-602.922,1110.83
246,0,1.30809,2.41519,0.319013,1260.74,-604.503,1110.44
247,0,1.30848,2.41515,0.316132,1260.64,-605.763,1110.15
248,0,1.3104,2.41599,0.317142,1260.26,-607.703,1110.34
249,0,1.30937,2.41527,0.317656,1260.07,-609.299,1110.24
250,0,1.30832,2.4161,0.314743,1259.94,-610.373,1110.11
251,0,1.30858,2.41627,0.31316,1259.75,-611.376,1109.94
252,0,1.30999,2.41692,0.31368,1259.22,-613.209,1110.19
253,0,1.30931,2.41645,0.314048,1258.87,-614.513,1110.07
254,0,1.3093,2.41513,0.315286,1258.6,-615.357,1109.91
255,0,1.30736,2.4165,0.313804,1258.24,-616.192,1109.84
256,0,1.30752,2.41718,0.312229,1257.89,-616.86,1109.8
257,0,1.30891,2.41734,0.311704,1257.29,-617.914,1110.01
258,0,1.30931,2.41678,0.312344,1256.59,-619.03,1110.32
259,0,1.31054,2.41722,0.30997,1256.03,-619.616,1110.49
260,0,1.30989,2.41823,0.310698,1255.52,-620.198,1110.67
261,0,1.31088,2.41709,0.31118,1254.93,-620.657,1110.87
262,0,1.31046,2.41759,0.310954,1254.43,-620.826,1111.01
263,0,1.30972,2.41732,0.310445,1253.78,-621.07,1111.26
264,0,1.31004,2.4162,0.31242,1253.02,-621.284,1111.48
265,0,1.3087,2.41674,0.313644,1252.31,-621.493,1111.66
266,0,1.30926,2.41548,0.313131,1251.51,-621.556,1111.86
267,0,1.3094,2.41703,0.311804,1250.8,-621.475,1112.08
268,0,1.30917,2.41619,0.313068,1249.98,-621.503,1112.26
269,0,1.30922,2.41887,0.312486,1249.06,-621.4,1112.45
270,0,1.31095,2.41741,0.312854,1248.11,-621.246,1112.59
271,0,1.31168,2.41742,0.315207,1247.36,-620.808,1112.61
272,0,1.30989,2.4199,0.315858,1246.56,-620.009,1112.45
273,0,1.31079,2.41902,0.315002,1245.44,-619.697,1112.61
274,0,1.31057,2.41895,0.315133,1244.43,-619.367,1112.89
275,0,1.31003,2.41844,0.315536,1243.16,-619.117,1113.19
276,0,1.31004,2.41927,0.312317,1242.03,-618.732,1113.76
277,0,1.31266,2.42017,0.314225,1241.02,-618.244,1114.36
278,0,1.31252,2.4222,0.313688,1239.64,-617.66,1114.89
279,0,1.31119,2.42338,0.308927,1238.71,-616.53,1115.4
280,0,1.31373,2.42368,0.312648,1237.46,-616.079,1116.26
281,0,1.31358,2.42511,0.310986,1235.95,-615.765,1117.13
282,0,1.31459,2.42612,0.309961,1234.43,-616.114,1118.62
283,0,1.31584,2.428,0.310873,1232.89,-615.836,1119.58
284,0,1.31327,2.42905,0.309328,1232.41,-613.159,1119.32
285,0,1.3157,2.42652,0.312445,1231.29,-612.213,1120.04
286,0,1.31485,2.4277,0.312005,1229.84,-611.587,1120.8
287,0,1.31609,2.42827,0.309551,1228.68,-610.754,1121.75
288,0,1.3177,2.42903,0.313985,1227.61,-609.166,1121.95
289,0,1.31532,2.43177,0.310214,1226.41,-608.257,1122.5
290,0,1.31647,2.43129,0.309938,1225.06,-607.532,1123.21
291,0,1.31734,2.43301,0.311903,1223.25,-608.313,1124.57
292,0,1.31987,2.43238,0.309707,1221.86,-607.713,1125.04
293,0,1.3163,2.43247,0.311479,1221.53,-604.635,1124.14
294,0,1.31723,2.43447,0.308812,1220.47,-603.599,1124.39
295,0,1.31983,2.43556,0.308104,1218.69,-604.218,1125.24
296,0,1.3184,2.43622,0.310535,1217.92,-602.493,1124.67
297,0,1.32177,2.43039,0.313331,1217.14,-600.53,1123.91
298,0,1.31814,2.4356,0.308393,1216.05,-599.685,1123.86
299,0,1.32255,2.43499,0.310818,1214.67,-599.341,1123.99
300,0,1.32026,2.4369,0.309276,1213.87,-598.022,1123.69
301,0,1.31979,2.43897,0.306489,1212.95,-596.668,1123.22
302,0,1.32089,2.43698,0.309855,1211.89,-596.021,1122.96
303,0,1.31964,2.43939,0.308827,1210.81,-595.765,1123.12
304,0,1.32107,2.44235,0.305669,1209.09,-596.746,1123.56
305,0,1.32092,2.43941,0.308749,1208.83,-594.487,1122.5
306,0,1.31855,2.43971,0.309229,1208.64,-591.779,1120.86
307,0,1.32056,2.43858,0.308998,1207.75,-591.113,1120.34
308,0,1.31972,2.44129,0.309156,1206.99,-590.654,1120
309,0,1.32238,2.43901,0.309148,1205.91,-590.285,1119.41
310,0,1.3247,2.43591,0.31293,1205.27,-589.552,1118.66
311,0,1.32052,2.4404,0.310059,1204.6,-589.079,1117.94
312,0,1.32012,2.44025,0.308698,1204.59,-586.858,1116.17
313,0,1.31978,2.44423,0.305769,1203.93,-586.409,1115.31
314,0,1.32139,2.44023,0.307387,1202.68,-587.994,1115.25
315,0,1.3217,2.44045,0.307649,1201.6,-589.018,1114.6
316,0,1.32149,2.44359,0.302164,1202.89,-583.78,1111.01
317,0,1.32288,2.43826,0.310299,1202.64,-583.372,1109.38
318,0,1.31847,2.44366,0.305807,1202.33,-582.725,1107.53
319,0,1.32285,2.43695,0.308368,1202.04,-582.199,1105.47
320,0,1.32087,2.44063,0.305649,1201.42,-583.203,1104.33
321,0,1.32102,2.43967,0.309787,1201.93,-581.18,1101.2
322,0,1.32127,2.43821,0.306453,1200.32,-584.201,1100.51
323,0,1.31942,2.43973,0.307827,1201.69,-580.164,1096.2
324,0,1.32086,2.43791,0.306656,1200.86,-582.421,1095.17
325,0,1.3195,2.43792,0.308268,1202.4,-577.96,1090.35
326,0,1.32104,2.43504,0.310174,1201.34,-580.202,1088.71
327,0,1.31922,2.43672,0.308215,1202.4,-577.074,1084.5
328,0,1.3175,2.43677,0.306729,1202.74,-576.583,1081.63
329,0,1.31784,2.43712,0.304891,1203.03,-576.195,1078.88
330,0,1.31591,2.43771,0.306591,1203.34,-575.436,1075.52
331,0,1.3162,2.43746,0.30617,1202.98,-576.396,1073.08
332,0,1.31788,2.43549,0.307249,1203.78,-574.846,1069.5
333,0,1.3205,2.43253,0.308865,1203.2,-577.184,1067.9
334,0,1.31965,2.43257,0.308162,1204.45,-574.458,1063.81
335,0,1.31884,2.42958,0.308729,1204.37,-574.964,1061.23
336,0,1.31612,2.43231,0.306159,1204.56,-574.964,1058.56
337,0,1.31381,2.43407,0.305549,1205.37,-573.814,1055.36
338,0,1.31409,2.43316,0.303258,1204.71,-576.732,1054.45
339,0,1.31624,2.42988,0.30789,1206.28,-573.463,1050.27
340,0,0.376841,-0.513909,-0.540161,1205.63,-578.786,1050.03
341,0,0.376253,-0.516124,-0.540418,1206.06,-578.687,1047.67
342,0,0.377369,-0.51642,-0.540434,1207.1,-577.057,1044.51
343,0,0.378331,-0.515444,-0.540639,1207.65,-577.01,1042.21
344,0,0.37715,-0.516941,-0.539686,1209.79,-572.593,1037.82
345,0,0.377312,-0.519599,-0.540706,1208.41,-577.637,1038.25
346,0,0.379363,-0.517091,-0.539956,1211.91,-569.682,1031.99
347,0,0.377235,-0.519081,-0.539019,1211.92,-571.129,1030.69
348,0,0.377849,-0.51904,-0.539824,1213.59,-568.113,1027.17
349,0,0.377475,-0.518047,-0.540273,1214.14,-568.112,1025.13
