Objects
30
,,Global Angle drone_3:drone_3,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1
193,0,1.23478,0.120274,0.392326,-67.2001,331.752,235.665
194,0,1.23544,0.116982,0.39529,-63.2122,333.475,237.404
195,0,1.23382,0.113507,0.398866,-59.6952,333.885,238.115
196,0,1.22804,0.112612,0.401132,-55.9946,334.6,239.151
197,0,1.2299,0.112949,0.40108,-51.7946,336.317,240.884
198,0,1.22302,0.11428,0.401173,-48.1982,336.678,241.392
199,0,1.22036,0.114168,0.400945,-44.0023,338.652,242.936
200,0,1.22181,0.114606,0.403945,-40.0525,339.942,244.026
201,0,1.2237,0.112811,0.406475,-36.2636,340.961,244.936
202,0,1.2228,0.111137,0.411151,-32.8255,341.338,245.265
203,0,1.22438,0.111042,0.413211,-28.959,342.905,246.595
204,0,1.21956,0.110975,0.414768,-25.6019,343.384,247.137
205,0,1.22294,0.112403,0.419049,-21.7389,345.021,248.453
206,0,1.22078,0.112151,0.421131,-18.033,346.073,249.376
207,0,1.21986,0.113184,0.424015,-14.4239,347.209,250.262
208,0,1.22044,0.11293,0.426551,-10.9015,348.096,251.016
209,0,1.22352,0.112503,0.427729,-7.25552,349.558,251.996
210,0,1.21722,0.112463,0.438489,-4.32166,350.114,251.987
211,0,1.22333,0.110699,0.43484,-0.802256,351.549,252.721
212,0,1.22583,0.11125,0.43036,2.29236,352.832,253.312
213,0,1.21678,0.109004,0.43035,5.23194,353.891,253.504
214,0,1.2144,0.109092,0.433994,8.26566,354.788,253.603
215,0,1.2174,0.110744,0.435821,11.3152,355.959,254.047
216,0,1.22158,0.112966,0.426108,14.0983,356.851,254.341
217,0,1.21066,0.111688,0.435215,16.5628,357.538,254.09
218,0,1.213,0.111197,0.435257,19.1296,358.107,254.146
219,0,1.21995,0.114312,0.431425,21.4236,358.687,254.262
220,0,1.22028,0.113642,0.433117,23.9333,359.4,254.278
221,0,1.22068,0.111859,0.429978,26.5055,360.153,254.425
222,0,1.21944,0.110063,0.430661,28.815,360.857,254.366
223,0,1.21803,0.109287,0.428476,30.9913,361.326,254.282
224,0,1.21881,0.110597,0.433819,32.9616,361.655,253.953
225,0,1.21556,0.109644,0.429182,34.8161,361.91,253.726
226,0,1.2156,0.110814,0.435367,36.4327,362.149,253.319
227,0,1.22738,0.108481,0.434495,38.4905,362.926,253.493
228,0,1.22353,0.10887,0.433755,39.8121,362.61,252.847
229,0,1.22241,0.110157,0.432425,41.3151,362.513,252.348
230,0,1.2199,0.110669,0.440105,43.1313,362.89,252.053
231,0,1.21759,0.111901,0.435018,44.6287,363.036,251.849
232,0,1.22027,0.113653,0.431848,45.6266,362.7,251.173
233,0,1.22367,0.113578,0.428467,46.5634,362.399,250.459
234,0,1.22801,0.109844,0.431941,47.4764,362.192,249.751
235,0,1.23151,0.107042,0.437616,48.4223,361.891,249.153
236,0,1.23288,0.105206,0.445205,49.438,361.452,248.574
237,0,1.23143,0.105682,0.440373,50.4559,361.258,248.338
238,0,1.22678,0.106621,0.435666,51.4259,361.078,247.968
239,0,1.22145,0.110244,0.433729,52.2187,360.8,247.609
240,0,1.21713,0.114785,0.428875,52.899,360.51,247.289
241,0,1.2142,0.116297,0.431139,53.3696,359.85,246.778
242,0,1.21542,0.115478,0.4305,53.7592,359.445,246.62
243,0,1.21869,0.113465,0.43396,53.9992,358.63,246.548
244,0,1.22105,0.111829,0.4373,53.8898,357.46,246.551
245,0,1.22769,0.109104,0.43536,54.0032,356.618,247.067
246,0,1.23058,0.108389,0.439266,54.407,356.034,248.124
247,0,1.22798,0.109141,0.439734,54.4024,355.043,248.938
248,0,1.22166,0.111036,0.433288,54.4708,354.28,249.871
249,0,1.2201,0.112635,0.4392,54.4894,353.662,250.777
250,0,1.22552,0.113761,0.434032,53.9911,352.641,251.423
251,0,1.22043,0.112949,0.430586,53.4111,351.526,251.901
252,0,1.2263,0.112563,0.429573,52.904,350.562,252.468
253,0,1.22857,0.112529,0.430157,52.522,349.748,253.004
254,0,1.22525,0.110115,0.434937,52.1508,348.92,253.295
255,0,1.225,0.111397,0.436303,51.3567,347.798,253.161
256,0,1.22739,0.113826,0.430708,50.5176,346.772,253.045
257,0,1.22493,0.11387,0.432054,49.8719,345.786,252.99
